price,bedrooms,bathrooms,condition,grade,sqft_living,sqft_lot,yr_built,waterfront
685000,3,2,5,8,1910,3900,1931,0
505000,3,1.5,3,7,2450,165963,1981,0
265000,3,1.75,4,7,2050,43560,1966,0
290000,3,2.5,3,8,1610,3049,2006,0
296000,4,2.5,3,7,2020,3802,2006,0
360000,4,2.5,3,7,1830,8505,1996,0
240500,3,1.75,3,7,1220,12012,1997,0
372500,2,2.5,3,8,1540,2385,2007,0
595000,3,2.5,3,9,3330,9691,2004,0
515000,4,3,3,9,2860,7995,1997,0
1.22E+06,4,2.25,4,9,3070,15263,1962,0
507000,2,1.75,3,8,2170,6254,2004,0
399950,4,2,3,9,2560,32186,1984,0
185000,3,1.75,3,7,1560,10816,1994,0
460000,3,1.75,3,7,1440,7210,1980,0
435500,3,2.25,3,7,1560,4490,1985,0
469000,4,2.75,5,8,2050,9000,1966,0
531000,2,3,3,8,1290,1800,2000,0
443500,2,1,3,7,1150,6930,1949,0
223000,3,2,3,7,1660,7586,1990,0
590000,4,3.5,3,8,2200,19400,1996,0
340000,2,2.5,3,7,1200,1415,1997,0
650000,3,2,4,8,1780,4050,1925,0
533600,3,2.5,4,8,2190,5085,1990,0
695000,3,2.75,3,9,2600,6344,2005,0
242000,3,1.75,4,7,1500,7777,1988,0
425000,3,2.25,3,7,1810,7515,1967,0
525000,3,2.25,3,7,1290,10125,1981,0
485000,3,2.5,3,8,2040,5411,1988,0
175000,3,1,3,7,1390,9650,1971,0
210000,3,2,3,8,1700,7245,1983,0
260000,3,2.5,3,7,1930,7536,1989,0
577000,3,2.5,3,7,1920,5750,1976,0
200000,3,1.5,4,7,1408,10588,1958,0
605000,2,1.75,4,7,1530,5000,1927,0
325000,3,1,4,6,1440,6860,1947,0
289500,3,1,4,6,1200,6600,1944,0
559950,3,2.5,3,9,1660,1784,2014,0
1.04E+06,3,1.75,4,8,2760,9375,1941,0
543500,3,2.25,3,7,1920,4000,1970,0
480000,4,2.25,4,9,3110,35982,1983,0
218000,3,1,5,6,1080,8610,1982,0
565000,2,1.75,4,7,1620,6000,1914,0
426700,3,1.75,5,7,1680,7700,1968,0
650000,3,2.5,3,8,2390,11782,1957,0
542000,2,1,3,7,1760,4080,1910,0
415000,3,1.75,3,7,1200,7990,1977,0
214000,3,1,4,6,1200,8316,1953,0
245000,3,1.5,5,7,1220,8912,1949,0
314500,3,2,3,8,2180,11590,1993,0
1.12E+06,3,1.5,5,9,1820,5750,1924,0
378000,2,2,3,7,950,5500,1963,0
305000,4,2.5,3,7,1540,7802,1982,0
595000,5,2.75,4,8,2620,7920,1978,0
729500,3,2.5,3,9,1510,1352,2015,0
430000,3,2.5,3,7,2360,4744,2003,0
240000,3,1.75,3,7,1760,8125,1987,0
545000,3,1.75,3,7,1680,5100,1916,0
530000,3,1.75,3,7,1580,2750,1918,0
157000,1,1,3,6,1250,10608,1939,0
425000,4,1,3,6,1170,7649,1925,0
220000,3,1,3,6,1300,8640,1944,0
521000,4,1.75,4,8,2520,38255,1976,0
325000,3,1,3,7,2000,6900,1952,0
597500,3,2,4,7,1940,6500,1911,0
337000,3,2.5,3,7,1490,4400,1999,0
1.00E+06,3,2.5,3,10,3000,9812,1991,0
3.07E+06,3,2.5,4,8,2730,26324,1957,1
495000,3,1,3,6,1250,6000,1943,0
748000,4,3.5,3,8,2180,3380,2001,0
888000,3,1.5,4,7,1750,9185,1953,0
269900,3,1.75,3,7,1150,15625,1986,0
496500,4,2.5,3,7,2090,11400,1967,0
475000,3,2.5,3,7,1880,6000,1969,0
312000,3,1.5,3,7,1307,1232,2004,0
323000,3,1,3,7,1390,11632,1976,0
331000,3,1.75,3,7,1890,7369,1986,0
306000,3,1.5,3,8,1220,1422,2007,0
655000,4,2.5,3,8,1640,4000,2002,0
290000,3,1.5,4,8,1940,12667,1959,0
1.25E+06,4,3.25,5,9,2220,4000,1965,0
460000,3,1.75,4,7,1880,5600,1949,0
435000,4,2.5,4,7,1380,6380,1940,0
664000,4,2.75,5,8,2390,11211,1978,0
865000,4,1.75,4,8,2180,4620,1921,0
385000,3,1.75,3,8,1800,18000,1968,0
497000,3,2.25,3,7,2230,9579,1975,0
280000,2,1,4,7,1150,7000,1925,0
188000,2,1.5,3,6,1690,8056,1924,0
478500,3,1,3,8,1850,5300,1969,0
1.15E+06,4,3.5,3,11,4190,13641,2001,0
222000,3,2,4,7,1440,7187,1981,0
799000,4,3,3,8,3440,213444,1984,0
609900,4,2.5,3,10,3250,7323,2006,0
413000,4,3.5,4,7,1620,5775,1995,0
400000,4,1,3,7,1110,5413,1930,0
802541,5,2.75,3,9,2870,6768,2014,0
320000,3,2.5,3,8,2430,8231,1990,0
507000,4,2.5,3,7,2730,6216,2006,0
387500,3,1,3,6,1490,8322,1946,0
396000,3,1,3,7,1820,13950,1967,0
373000,3,1.75,3,8,2140,11964,1958,0
1.48E+06,5,2.5,5,10,3180,13314,1965,0
359900,4,2.25,3,8,2330,7986,1983,0
410000,2,1,3,6,1210,4343,1927,0
690000,4,2.5,3,9,2900,34589,1992,0
245000,3,2,3,7,1670,6222,1985,0
700000,5,2.5,5,8,2670,21567,1979,0
268000,4,1.75,3,7,2400,10369,1977,0
225000,3,1.75,3,7,1350,13475,1979,0
980000,4,2.25,3,8,2300,11550,1976,0
795000,2,1,3,5,1500,5000,1905,0
195000,2,1,3,6,1170,5304,1953,0
480000,4,2,2,6,2180,12010,1950,0
485000,4,2,3,7,1630,2048,1900,0
130000,2,1,3,5,1410,10000,1928,0
325000,2,1,4,6,2240,4416,1946,0
440000,3,1.75,4,7,1530,7490,1984,0
550000,4,1.75,3,8,2910,10800,1958,0
310000,3,1.75,5,6,1350,9100,1967,0
530000,3,2.5,4,9,2700,38312,1989,0
390000,4,2.5,3,8,1970,6818,1993,0
243000,3,1.75,4,7,1210,12125,1981,0
639000,4,2.5,3,9,2440,8799,1990,0
215000,4,1,4,7,1540,7379,1969,0
405000,5,1.75,3,7,1420,9823,1961,0
250000,4,1.75,5,7,1770,8960,1968,0
405500,3,1.5,5,7,1300,8108,1954,0
452000,6,2.25,3,7,1120,8242,1937,0
730000,6,2.25,3,7,1120,8242,1937,0
267000,3,2,3,7,1430,9656,1994,0
289950,3,2.5,3,7,2390,6924,2002,0
565000,2,1,5,7,1300,4080,1911,0
1.58E+06,4,3.25,4,12,4230,41075,1988,0
636000,3,2.5,3,8,2510,2708,2007,0
350000,5,3,3,8,1700,8000,2004,0
320000,3,1.5,5,7,1720,8856,1978,0
210000,2,1.75,4,8,1320,3547,1978,0
245000,2,1,3,7,1280,5900,1950,0
328000,3,1.75,3,7,1590,7500,1983,0
985000,4,2.25,3,11,3890,37034,1989,0
501000,3,1.75,5,8,2460,9796,1976,0
315000,3,2.25,3,7,1560,11439,1992,0
403000,3,2.75,3,8,2280,6348,2012,0
550000,3,2,4,8,2030,23900,1934,0
347500,4,2.5,3,9,1708,3539,2012,0
365000,4,2.25,4,8,2390,7700,1986,0
588000,3,1,4,8,1500,6816,1951,0
605000,3,1.75,4,8,2360,8048,1977,0
1.30E+06,3,3.25,4,9,3090,6435,1937,0
233000,3,2,3,7,2020,8547,1974,0
360000,4,2.5,3,8,2210,16907,1997,0
459000,2,1.75,3,6,1170,5441,1929,0
740000,3,2,4,9,2290,54885,1995,0
305000,3,1,3,7,1160,9650,1967,0
395000,3,1,3,6,950,4000,1925,0
560000,4,2.5,3,8,2510,6600,2000,0
650000,4,1.75,4,7,2180,5400,1963,0
449950,3,2.5,3,7,2010,4395,2003,0
517500,3,1.5,4,7,2210,6240,1940,0
435000,4,1.5,3,7,1450,6630,1970,0
329999,3,1,3,6,1150,6908,1952,0
950000,3,1.75,5,8,2510,7500,1960,0
447000,3,1,5,7,1370,5520,1944,0
699800,2,2.5,3,8,1870,6600,2010,0
850000,3,1.75,5,7,1390,3600,1911,0
316500,3,1.75,3,7,2140,14960,1979,0
942500,5,3.5,4,9,3270,9688,1981,0
1.31E+06,2,2.25,3,10,3220,4500,1991,0
856600,4,2.25,4,9,2580,10077,1964,0
405600,5,1.5,4,8,1480,4000,1918,0
565000,4,2.5,3,8,2560,33341,1996,0
400000,3,2.25,3,8,1210,1316,2008,0
330000,3,2,3,7,2230,218222,1997,0
374950,4,2.75,3,7,2230,4924,2005,0
405300,3,2.75,5,7,1920,7939,1983,0
560000,3,2.25,3,8,2160,34500,1984,0
824000,4,2.25,4,8,2360,9864,1961,0
260000,3,1.75,5,7,1400,7799,1984,0
760000,4,2.5,5,8,2180,6099,1965,0
405000,3,2.5,3,10,2970,13125,1995,0
429900,4,2.5,3,8,2240,8700,1987,0
341500,3,1.5,4,7,1320,7356,1961,0
465250,5,2,3,7,1940,8724,1957,0
450000,2,2,3,7,1390,4000,1912,0
390000,3,1,4,7,1370,9950,1955,0
420000,3,2.25,4,8,2070,8250,1963,0
269950,3,2.5,3,8,1910,7409,2002,0
493000,4,2,3,7,1520,2874,1910,0
370000,4,2.5,3,9,2520,6000,1998,0
2.25E+06,5,4.25,5,10,3150,8557,1905,0
305000,3,1,5,7,1450,23680,1967,0
400000,3,1.75,5,6,2030,7504,1938,0
320000,3,1.5,3,8,1180,887,2009,0
715000,4,1,4,7,1260,1452,1911,0
650000,6,2.75,4,8,2560,10004,1966,0
218000,5,1.75,4,8,2370,8000,1966,0
500000,2,1,3,7,1540,5670,1964,0
460000,4,2,4,7,2380,63162,1984,0
232500,3,1.5,4,7,1410,9936,1969,0
408200,3,2.5,4,7,1800,5952,1990,0
522000,3,1.75,4,7,1830,8636,1980,0
675000,4,2.5,3,9,3100,12672,1982,0
1.36E+06,4,3.5,3,11,4100,10012,1999,0
249950,4,1,3,6,1570,8588,1952,0
210000,2,1,3,6,1460,25792,1950,0
429950,4,1,3,7,1180,3844,1947,0
737500,4,2.5,3,9,2930,33171,1993,0
710000,4,2,5,8,1850,7700,1958,0
470000,3,2.5,3,8,2100,4700,1999,0
1.10E+06,4,3.5,4,12,3510,36149,1993,0
650000,3,2,3,7,2030,4590,1913,0
1.22E+06,4,2.5,5,9,3160,8684,1967,0
422120,3,2.5,3,8,1380,4779,1987,0
625000,5,2.5,3,9,3150,13076,2007,0
385200,4,1,3,6,1220,7740,1954,0
500000,3,2.25,3,8,1800,5036,1989,0
308000,4,2.25,3,8,1910,12230,1989,0
565000,3,2.75,5,8,2140,10713,1977,0
581000,3,2.5,3,7,2600,4904,2004,0
361000,3,2,3,8,2330,7212,1999,0
345000,3,1,4,7,1530,8800,1964,0
419000,2,2.25,3,8,1310,1963,2008,0
347000,3,2.5,3,7,2160,4182,2004,0
625000,4,2.25,3,9,3000,36906,1989,0
2.40E+06,4,4.25,3,11,3470,16201,1999,0
379000,3,3.25,3,8,1320,11876,2014,0
310000,3,1.5,3,7,1150,2980,1988,0
250000,2,2,4,6,1320,6600,1941,0
682000,5,2.75,3,9,2870,5030,2005,0
246500,3,2,3,7,1580,8919,1992,0
325000,3,1,4,5,1580,101529,1932,0
310950,4,2.5,3,8,2095,5500,2004,0
1.10E+06,3,2,5,9,2688,5000,1931,0
287500,3,1,4,7,1810,8100,1954,0
431000,3,1,4,7,1810,8100,1954,0
226000,3,1,3,6,1290,5875,1968,0
825000,3,1.75,5,7,1600,3150,1926,0
175000,4,1,3,6,1240,6900,1947,0
465750,3,1.5,3,7,1800,10350,1959,0
659000,4,2.25,3,8,2550,18306,1983,0
595000,3,1.75,3,8,1630,5580,1941,0
350000,3,2.25,4,8,1780,8810,1987,0
270000,4,2.25,4,8,2120,8000,1975,0
662500,6,2.25,3,7,1850,10230,1957,0
249900,3,1.75,4,5,1490,18503,1939,0
324500,3,1.75,4,7,1980,9638,1977,0
430000,2,1.75,3,8,1350,4479,2004,0
419950,2,1.75,3,8,1350,4479,2004,0
285000,4,1.75,4,8,1790,8000,1962,0
332000,4,2.5,3,8,2100,5972,2002,0
282000,4,1.75,3,7,1340,9023,1956,0
320000,3,1,3,7,1020,5500,1987,0
428750,3,1,4,7,2440,28826,1911,0
330000,3,2.25,3,8,1760,47916,1977,0
456500,4,3.5,3,8,1440,1548,2008,0
352000,3,2.25,4,8,1870,11050,1972,0
664000,4,2,4,7,1860,4080,1912,0
628000,3,1.75,3,9,2530,8650,1987,0
512000,3,1.75,3,7,1780,10374,1977,0
254000,3,2,4,7,1630,7885,1969,0
535800,4,2.5,3,8,2030,5790,1994,0
287653,3,1,4,7,1610,27600,1960,0
438000,3,2.5,3,8,1270,1718,2006,0
450000,4,1.75,3,7,1840,33900,1949,0
327000,5,2.75,3,8,2400,8050,1998,0
370500,4,2.5,3,7,1950,5660,2005,0
265000,3,2.5,3,7,1570,6587,1993,0
450000,4,2.75,4,8,1920,10731,1979,0
425000,3,1,5,8,2640,213444,1988,0
166600,3,1.75,4,7,1330,7040,1977,0
245000,1,0.75,3,5,1170,15000,1963,0
565000,3,1,3,7,1520,6300,1951,0
539900,3,1.75,3,8,1930,8958,1976,0
910000,3,3.5,3,10,1980,3200,2010,0
280000,4,2.5,3,8,2050,7920,1990,0
275000,3,2.25,4,7,1560,7471,1989,0
467000,3,2.5,3,7,2490,6312,2001,0
457500,3,2.5,3,8,1730,4408,1996,0
381156,2,1,4,7,1270,4120,1908,0
289999,5,2.5,4,8,2050,7590,1977,0
642450,3,1.75,3,7,1950,4160,1919,0
469950,3,2.25,3,7,1600,7910,1962,0
795000,3,2,5,8,2920,10988,1975,0
785000,4,2.5,3,10,2820,11462,1984,0
860000,3,2.25,3,10,3060,11455,1983,0
1.10E+06,0,0,3,7,2360,4000,1990,0
147500,3,1,3,7,1380,8498,1959,0
390000,3,2,3,7,2040,8750,1978,0
229000,3,1,3,7,1020,8100,1954,0
185000,3,1,3,6,1120,8100,1932,0
414900,3,1.5,3,7,1620,7000,1941,0
200000,4,2,2,6,1120,4822,1914,0
225000,4,2.25,3,8,2060,8800,1969,0
720000,3,1.75,5,7,1610,4000,1924,0
930000,4,2.5,5,8,2100,4000,1908,0
1.27E+06,5,2.5,3,7,4090,15732,1952,0
700000,5,3.25,4,7,2100,3941,1928,0
466000,2,1.5,3,7,1170,1116,2005,0
374000,3,1.5,3,7,1460,8520,1976,0
480000,3,2.5,4,8,2810,8333,1994,0
740000,3,2.5,3,9,3000,32417,1995,0
1.01E+06,4,1,3,8,1820,5400,1923,0
395000,4,2.5,3,8,2740,5045,2002,0
340000,2,1,3,6,1200,4992,1954,0
209000,3,2,3,7,1260,1312,2003,0
431650,5,2.5,3,7,1530,7700,1962,0
980000,5,2.5,4,9,3260,11470,1971,0
660000,3,2.5,3,9,2670,32130,1993,0
730000,4,2.25,4,8,2190,10251,1977,0
291500,3,1.75,4,7,1640,9946,1988,0
905000,4,3.5,3,9,3680,14486,1997,0
800000,4,2.5,3,10,3420,37891,1993,0
839900,4,3.5,3,9,3230,9311,2013,0
200000,1,1.5,3,8,1360,1688,2007,0
300000,3,2,4,7,1850,7348,1979,0
530000,3,1.75,5,7,1180,6042,1942,0
314950,3,2.25,3,7,1654,8479,1995,0
255000,3,1.75,5,7,1630,8250,1960,0
550000,5,2.75,5,7,2160,4996,1950,0
435000,3,1,4,6,1470,6000,1917,0
234000,3,1.75,4,7,1660,8738,1966,0
615000,4,2.25,3,8,2500,9750,1975,0
205000,3,2,3,7,1410,9205,1985,0
384000,4,1.75,4,7,1730,4000,1955,0
324000,3,2.5,3,8,2050,7524,1994,0
645000,3,1.75,4,7,1800,4400,1946,0
570000,3,3.25,3,8,1000,1777,2007,0
324000,3,2.5,3,8,1920,5000,1999,0
270000,2,1,3,6,1100,5160,1943,0
290000,5,1.5,5,7,1730,7700,1962,0
250000,3,2,3,7,1390,7830,1965,0
342000,3,1.75,3,7,1520,16275,1990,0
255000,3,1.5,4,7,1340,8920,1958,0
800000,3,2.25,4,9,2750,11491,1972,0
451000,3,1.75,3,7,1430,3738,1926,0
990000,4,2.5,3,7,2860,10506,1967,0
288400,4,2.5,4,7,1860,6117,1983,0
420000,3,1.5,3,8,1690,5220,1920,0
359000,2,2.75,3,8,1370,1090,2009,0
390000,4,3,3,7,2260,19811,1988,0
300000,3,2.5,3,7,1320,2533,2005,0
545000,5,2.5,3,7,2030,8580,1981,0
288349,3,1,4,6,1920,15654,1972,0
299900,3,2.25,3,7,1660,35160,1985,0
891000,4,2,5,7,2090,5000,1925,0
1.20E+06,3,2,4,9,2680,8250,1947,0
378000,4,2.5,3,8,2820,4650,2004,0
299995,2,1,4,6,1850,8291,1951,0
253000,3,2.5,3,7,1710,5151,1994,0
350000,3,2.25,3,7,1980,75358,1979,0
565000,4,3,3,6,1290,3440,1900,0
315000,2,1,4,6,1490,4429,1908,0
570000,4,3,5,7,1990,6526,1915,0
971000,5,3.5,3,9,2010,8400,2005,0
915000,5,2.5,5,9,1460,4250,1910,0
419000,4,1.5,4,7,2150,10125,1950,0
260000,4,1.75,3,7,1870,9594,1977,0
1.32E+06,3,3,3,9,2260,10160,1990,0
369950,3,1,3,7,1660,11560,1977,0
1.03E+06,3,2.5,3,10,3600,11306,1994,0
435000,5,1,3,6,1360,6750,1929,0
601000,3,1.75,3,8,2600,7350,1958,0
460500,3,1,3,7,1730,9800,1963,0
720000,3,2.5,3,8,1920,3600,2000,0
851000,4,2.5,3,10,2840,10470,1996,0
550000,4,3,3,7,2300,5000,1916,0
700000,4,1,3,7,1810,3245,1920,0
323000,3,1.75,4,7,1930,17238,1963,0
345500,3,1,5,6,2080,8451,1944,0
378000,4,1.5,3,7,2140,7238,1959,0
650000,4,2,5,8,1760,5000,1917,0
385000,3,2,3,7,1650,9030,1982,0
425000,2,1,3,7,1670,3000,1910,0
210000,4,2,5,6,1390,5407,1920,0
630000,4,2.5,3,9,2740,33447,1993,0
335000,3,1.75,3,7,1590,7660,1953,0
196500,3,1,3,7,1320,9800,1966,0
582800,4,2.75,3,8,2290,8223,1986,0
440000,3,1.75,3,7,1540,7485,1983,0
752500,4,2.25,4,8,2360,9337,1974,0
532500,3,1.75,4,7,1500,4000,1909,0
265000,3,1,4,7,1840,12000,1950,0
397500,3,1.25,4,6,2560,10202,1961,0
524250,3,2.5,3,8,2120,3560,1999,0
765000,4,2.75,3,10,3080,12603,1996,0
648000,4,2.5,3,9,2590,5371,2001,0
469500,5,2.5,4,8,2100,21803,1969,0
237500,3,1.75,4,7,1360,7668,1975,0
216000,3,1,4,7,1420,8800,1956,0
427200,3,1,4,7,1270,8400,1963,0
280000,3,2.25,4,8,1730,7800,1977,0
718000,5,3,4,9,2550,9689,1968,0
420000,2,2.75,3,8,1870,3076,2010,0
379000,2,1,3,7,1050,5400,1952,0
326100,2,1,3,6,1370,7695,1942,0
535000,3,2.5,3,7,1365,1156,2003,0
283000,4,2.75,3,7,2130,8560,1992,0
260000,3,1,3,6,1460,7379,1940,0
399000,4,1,4,7,980,5366,1951,0
484950,3,2.25,3,8,1850,5276,1987,0
640000,4,1.75,4,8,2260,9996,1960,0
585000,4,2.5,4,8,1520,7208,1952,0
645000,4,2,3,8,2580,10241,1955,0
253000,3,2,3,7,1590,7795,1988,0
178500,2,1,3,6,1170,6975,1953,0
291000,4,2.5,4,7,1860,6449,1991,0
199950,2,2.75,3,5,1310,6000,1920,0
553500,2,1,3,7,1300,3000,1922,0
189950,2,1,3,8,1450,3376,1981,0
289000,3,2,3,8,2250,9550,1988,0
700000,4,2,3,8,1650,4590,1908,0
270000,3,2,3,7,1610,8750,1967,0
258000,4,1.75,3,7,1840,9800,1977,0
530000,3,2.5,3,8,1930,7266,2005,0
245000,3,2.25,3,7,1677,3677,2012,0
563000,3,2,4,7,1350,5000,1917,0
515000,3,2.5,3,8,2500,4798,2001,0
325000,4,2.5,3,9,2610,7773,1987,0
540000,3,2.25,3,8,2220,217800,1996,0
280300,2,1,4,6,1500,5000,1949,0
460000,4,1.75,5,7,1640,5500,1926,0
475000,3,1.75,4,7,2140,8008,1981,0
900000,4,2.25,4,9,2830,44431,1957,0
538200,4,3,4,8,1810,7920,1964,0
429000,2,1,3,7,2230,4500,1922,0
164808,3,1,3,7,1490,6320,1980,0
520000,4,2.25,3,7,1970,7700,1977,0
475000,3,1.75,3,8,1800,7842,1977,0
283000,4,1.5,5,6,1530,11000,1942,0
321500,4,2.5,3,8,1930,6168,2000,0
840000,4,2.75,4,10,3330,21810,1993,0
287000,3,2.25,4,7,1370,6200,1992,0
375000,3,1.75,3,7,1650,8035,1962,0
349500,3,1.75,4,7,1330,7326,1969,0
446450,3,1.5,5,7,1140,5320,1960,0
315000,4,2.5,4,7,1930,7525,1992,0
271310,2,1,2,6,1190,4440,1906,0
315000,4,1,4,7,1330,8400,1953,0
245000,3,1.75,4,7,1880,6861,1990,0
543115,2,1,3,8,1380,5347,1947,0
900000,4,2,3,7,1190,1567,1945,0
2.45E+06,4,4.25,4,10,3640,8841,2008,0
554000,2,2,3,8,1670,5200,2003,0
249900,3,1.75,5,6,1690,11200,1950,0
768000,3,2.5,4,9,3460,44374,1981,0
980000,4,3,3,10,3140,5000,1967,0
395000,5,2.5,3,7,1950,7800,1962,0
415000,3,1.75,3,7,1360,2190,1995,0
380000,4,2.5,3,8,2430,6339,2003,0
566000,3,2.5,3,8,2170,5461,1999,0
218500,2,1,4,7,1502,6798,1949,0
550000,4,2.5,4,7,2200,10500,1976,0
512031,3,1.75,3,7,1420,4200,1920,0
197500,2,1,3,6,1660,15375,1950,0
470000,3,2.25,3,7,1780,7704,1977,0
590000,3,1.75,3,7,2320,220654,1981,0
465000,4,2.25,4,8,2030,8862,1977,0
499000,2,1.75,4,7,1850,94960,1968,0
515000,3,2.25,3,8,2260,8866,1972,0
716500,3,1.75,3,9,2300,6000,1936,0
410000,3,2,3,6,1440,4250,1944,0
850000,4,3.25,3,8,1750,6500,1994,0
1.05E+06,4,3.25,3,10,3440,35021,1983,0
648000,4,2.5,3,10,2730,9677,1992,0
620000,4,2.25,4,7,1250,4880,1929,0
935000,4,4.5,3,11,4100,83729,2008,0
379000,3,1,4,7,1140,10412,1963,0
699000,3,1.75,3,7,1460,6125,1952,0
528000,4,2.25,3,8,1860,8010,1960,0
425000,3,1.75,4,8,2200,9985,1974,0
249500,2,1.75,4,7,1220,8645,1963,0
1.04E+06,5,3.25,3,9,3720,6633,2014,0
790000,4,2.75,4,9,2790,10070,1961,0
399950,3,1,3,7,1750,11640,1969,0
275000,3,1.5,3,7,1910,7214,1953,0
550000,3,1,3,8,1880,3600,1912,0
140000,1,1,4,4,1790,7969,1926,0
250000,3,1,3,7,1760,6434,1954,0
318000,3,2.25,3,7,2050,8909,1988,0
505000,2,1,3,7,3050,25545,1962,0
470500,5,2.5,3,8,2090,8568,1966,0
360000,3,1,3,7,1380,6384,1954,0
1.24E+06,4,2.75,4,9,2940,8650,1962,0
986000,3,2.5,4,9,2560,10070,1964,0
515000,2,1,3,7,1060,4187,1906,0
320000,3,1.75,4,8,1160,8547,1939,0
310000,4,3,5,7,1470,7426,1951,0
356700,2,1,4,7,990,5250,1942,0
775000,4,1.75,3,7,1840,5596,1956,0
325000,3,1,3,6,1140,6100,1951,0
208000,4,2.75,3,7,1740,8677,1962,0
825000,2,1,4,6,2440,11852,1908,1
515000,3,2.5,3,9,2390,11254,1990,0
490000,3,1.5,4,8,1940,4000,1929,0
675000,4,3,3,8,2820,27100,1954,0
360000,4,2.5,5,7,1340,4080,1962,0
550000,4,2.5,5,7,1340,4080,1962,0
225000,3,1.5,3,7,1400,9075,1962,0
500000,3,2.75,4,8,2260,10128,1967,0
385000,4,2,4,8,2110,11700,1969,0
837700,5,2.75,3,10,2890,9456,1994,0
448000,3,2.25,3,7,1560,3064,2003,0
730000,5,1.75,4,7,2600,17539,1952,0
575000,4,1.5,3,8,2240,6825,1954,0
430000,3,1.75,4,7,1460,7560,1976,0
435000,3,2.5,3,7,1600,3152,2002,0
241000,3,1,4,6,1200,9611,1973,0
453500,2,1.75,4,6,2120,2802,1924,0
285000,2,1.5,3,7,1050,1380,2001,0
151000,2,1,4,5,860,4785,1942,0
1.57E+06,5,4.5,3,11,4750,13404,2004,0
631000,5,2,3,7,1320,2400,1905,0
285000,2,2.5,3,7,1580,2036,2011,0
195000,3,1,4,6,1140,8496,1959,0
817500,4,2.5,4,9,2720,36728,1987,0
550000,3,2,4,7,1490,10800,1960,0
1.13E+06,4,2.5,4,9,3000,8281,1995,0
609850,2,2.75,3,9,1910,1879,2002,0
200000,3,1,3,6,1525,6026,1947,0
367000,4,2.5,3,9,2960,5361,2006,0
285167,3,2.25,3,8,2200,10002,1988,0
275000,2,1.5,4,7,1270,10200,1947,0
350900,4,2.5,3,9,2410,9383,1992,0
660000,4,3.25,5,8,2360,7632,1988,0
525000,3,1.75,4,7,1760,8580,1957,0
262000,4,2.5,3,7,1160,7800,1997,0
690000,2,1,4,7,1500,4560,1907,0
624000,5,3.75,3,9,3160,7882,2005,0
353000,3,1,4,6,1130,7740,1947,0
552500,4,3.5,3,8,1720,4276,2002,0
224500,4,1,4,7,1550,7938,1983,0
239000,3,1,3,6,1100,8573,1950,0
975000,5,4.5,3,10,3950,12250,2004,0
1.20E+06,4,1.75,3,11,5790,13709,2006,0
505000,3,1,3,7,1690,4000,1910,0
302000,4,1.75,4,7,1650,7865,1963,0
170000,3,1,3,6,760,5040,1944,0
195000,2,1,4,5,1730,12632,1910,0
272000,5,1.5,4,7,1380,6300,1959,0
369000,5,1.5,4,7,1380,6300,1959,0
332500,3,1.5,3,7,1500,6337,1953,0
515000,3,2.5,4,8,2040,8250,1963,0
269000,3,1,3,7,1820,8865,1967,0
1.28E+06,4,4,4,11,3090,12369,1994,0
303000,3,2.5,3,7,1660,4400,1985,0
420000,7,3,3,8,1850,8031,1977,0
400000,3,1,3,7,1800,4100,1941,0
225000,3,1,5,6,1420,8500,1987,0
219000,2,2,3,6,1310,2550,2004,0
605000,3,2.5,3,9,2490,9898,1989,0
625000,4,2,5,8,1250,6842,1942,0
380000,5,2,3,5,1380,1260,1906,0
620000,4,2,4,7,1710,7700,1962,0
687500,4,2.75,3,10,2850,8416,1994,0
225500,4,2,5,6,1530,20037,1962,0
252500,3,2,5,7,1980,6360,1956,0
510000,3,2.5,3,8,1840,3739,1994,0
510000,4,2.5,3,8,2260,7474,2003,0
725000,3,2.5,5,7,1440,4000,1906,0
75000,1,0,3,3,1160,42882,1966,0
492000,2,1,3,7,1370,3060,1927,0
425000,4,2.5,4,7,1470,12852,1977,0
1.96E+06,4,2.75,4,8,2630,13868,1963,1
298900,3,2.5,3,8,1860,7017,1994,0
699000,4,2.5,4,10,2990,40234,1987,0
310000,2,1,4,6,1560,4500,1918,0
350000,3,1.75,3,7,1500,8580,1961,0
790000,4,1.75,3,7,2300,10061,1961,1
305000,4,2.5,3,8,2230,6137,2003,0
315000,3,2.5,3,7,1610,2582,2003,0
267500,5,3.5,5,7,1140,6600,1977,0
1.75E+06,4,3.25,3,10,3030,8680,1950,0
435000,6,3.5,3,8,1940,7350,1987,0
482500,6,4.5,4,8,2010,7500,1966,0
5.11E+06,5,5.25,3,12,3430,26788,1999,1
439995,3,1.75,4,7,1860,8639,1959,0
460000,3,3,3,7,2080,8000,1967,0
194000,3,1,4,7,1190,6532,1971,0
290000,2,0.75,4,5,880,26289,1943,1
274700,4,2,5,7,1370,9600,1963,0
900000,4,2.5,5,8,1510,3825,1910,0
1.15E+06,4,4,3,11,3470,88519,2001,0
605000,3,2.5,3,9,2350,3600,2008,0
359000,3,2.5,3,7,1970,3748,2004,0
850000,3,1.75,3,7,1810,10796,1951,0
505000,3,2,3,8,1550,5000,2002,0
565000,3,2.5,3,9,2790,7642,1990,0
585000,2,1.75,4,7,1550,6835,1955,0
328000,4,3.25,3,7,1920,7500,1990,0
749950,4,2.75,3,9,2420,26140,1957,0
826000,4,2.5,3,9,3240,6218,2006,0
